Ticker,Year,Quarter,NCSKEW,DUVOL,Sigma,Ret,Dturn,Size,Lev,ROA,Growth,Treat,Big4,Board,State_Owner,BM,Post,D,RISK_LV
AGG,2022,3,0.017976034935209103,-0.3557949524236814,0.019239746681373234,-0.0034008743939326785,-0.9557381566285521,16.351552477154534,0.7580891434094968,0.01347978104105108,9.40412663302689,1,1,5,0,0.09335511962599688,0,0,1
AGG,2022,4,1.9771489492821737,3.1035853070270445,0.050519389407078834,-0.021296584281081943,-0.22348347933120039,16.20826025130972,0.7108234508696133,0.00992420827514453,25.04593211686631,1,1,5,0,0.13012397203947368,0,0,1
AGG,2023,1,0.8127496948032815,1.5787773834822993,0.015355178476190546,-0.005516119650190148,-0.23501255702071155,16.222323134978154,0.7544162613276283,-0.009275824685940334,3.9075083765392673,1,1,5,0,0.12060261061946903,0,0,1
AGG,2023,2,-0.7855900674099425,-1.065949913995472,0.022813560922960576,0.0014540347707792112,0.7932480486174587,16.177187333717942,0.7419145789823546,0.0011630050890191884,-0.663265904635286,1,1,5,0,0.11924899825783972,1,1,1
AGG,2023,3,-0.47388095566621685,-1.1086956314641347,0.047548386567578135,0.0070975692946788965,1.3916303193838253,16.078214880014816,0.7012337029748761,0.013834786184133502,-0.38123985668607024,1,1,5,0,0.11557395330112721,1,1,1
AGG,2023,4,0.15570926726356815,0.1309978046313185,0.04078115769468123,-0.011334185231512604,-0.3155990451464117,15.9505285892904,0.6428746258512571,0.02433453727818599,-0.15739037807547834,1,1,5,0,0.14246603773584907,1,1,1
AGG,2024,1,-1.2072052585481212,-2.069737757686624,0.03081170459539235,-0.007479270055078757,0.35474224640882923,16.044814921160654,0.6905199798824929,0.011761575260200843,-0.9679040684876078,1,1,5,0,0.15042473849372384,1,1,1
AGG,2024,2,0.7466328675261013,1.2291693988028574,0.06548315670797016,0.0017186411372561205,0.6832849153152818,15.953416625426158,0.6356502466852589,0.025250723384508077,5.929359788443572,1,1,5,0,0.16230509453781514,1,1,1
API,2021,2,-0.6618930993354979,-1.4105920596328088,0.07946813833807707,-0.00366805465497865,-0.371741923345704,14.80882381056613,0.7947892073262189,0.006309244064714564,,1,0,5,0,0.057327325773878494,0,0,1
API,2021,3,-1.4155748533736259,-2.8526825715444635,0.1313333490910841,0.057226014484121755,0.686225453200656,14.827315448837583,0.7982781688092606,0.004131885870513641,,1,0,5,0,0.030332325623349716,0,0,1
API,2021,4,-0.29909265608557084,-0.7154919401584879,0.14843564694223488,0.0560835500485843,0.321108009022403,14.89823733740216,0.7973389950076523,0.014750133690337617,,1,0,5,0,0.017322190508721858,0,0,1
API,2022,1,-0.08309073274315176,-0.7393440954799725,0.07672400639273201,-0.002833330762914458,-0.7634668941722484,14.862872007483947,0.703494940563906,0.04546229632436529,,1,0,5,0,0.02614857881936494,0,0,1
API,2022,2,-0.24398792448227277,-0.15389562327513526,0.11954838471891306,-0.05149562784201312,-0.48856628035149896,14.79605339496285,0.6649422972037232,0.018064054867733322,0.22010573235202655,1,0,5,0,0.06046497931996182,0,0,1
API,2022,3,-2.091529981190368,-3.3281261627211225,0.15757042463635315,0.011862636157072877,0.6511092832708503,14.768204961931719,0.6544535876899816,0.0010267348328084592,1.0733329409687482,1,0,5,0,0.05894032894736842,0,0,1
API,2022,4,-1.4991665303432744,-3.464864345659904,0.22057388084639756,-0.023045700627359188,0.2531192900711172,14.790964514922885,0.6542446943676787,0.0057209212892620565,-0.4491715275131588,1,0,5,0,0.10663616279069768,0,0,1
API,2023,1,-1.8511196334834488,-2.327793112299321,0.06512346699697301,0.0009412460789198688,-0.8905577563963281,14.746412425415375,0.6113391109648197,0.021827148035217667,-0.8740973119048869,1,0,5,0,0.1159944705882353,0,0,1
API,2023,2,-0.5187493885853195,-0.11411323117550265,0.19302668049407318,0.008822818329888737,1.9381805986797964,14.689902882860762,0.5872299228711567,0.0018457364738800133,-0.7886045966308592,1,0,5,0,0.13020815789473683,1,1,1
API,2023,3,-0.2164080727780703,0.045949164862627546,0.07010900768812152,-0.015721025727203183,0.2295442598051327,14.68673237323085,0.5918555645008762,-0.00593641048644505,-0.8524611104802997,1,0,5,0,0.16256583333333333,1,1,1
API,2023,4,-0.37876232267355125,-0.29340716753103335,0.03898745592667573,-0.003238920009015438,-1.5652472020354082,14.653182667673608,0.5855113415087971,-0.007581199318038235,-0.6469269071420426,1,0,5,0,0.16804824561403509,1,1,1
API,2024,1,-0.09501847976045243,-0.39942372594767533,0.03470015787247492,-0.006478231028887756,-0.42753996402521466,14.645457035727384,0.5907774960262865,-0.008480744114652265,-0.323531527384155,1,0,5,0,0.18046673076923078,1,1,1
API,2024,2,-1.494008566042044,-2.7901803089652026,0.21761118286184447,0.04472966125172468,1.530198852293763,14.623053711220216,0.5898997989199921,-0.005233699207676092,-0.4392894461859979,1,0,5,0,0.12597342465753425,1,1,1
BAX,2021,2,-2.418302072302395,-3.509608561266683,0.10841138655739258,0.0019140686256073902,0.015219954780347322,13.721017444270505,0.6929403527900175,0.00651658051532534,,0,0,5,1,0.004987805966685115,0,0,1
BAX,2021,3,-0.31873023486410273,-0.6465531982292441,0.02708028642817957,0.011016918341012611,-1.0838849451010475,13.722536347657494,0.7907126301557479,0.02051544310020895,,0,0,5,1,0.0029654682322353514,0,0,1
BAX,2021,4,-0.3899911333925344,-1.0921165071811119,0.016084645576495894,-0.005123896713704406,0.09774502300231624,13.661701819668346,0.7696735029477453,0.00791197000355712,,0,0,5,1,0.003305548581471253,0,0,1
BAX,2022,1,-2.1571127886815384,-4.015804696760661,0.0333449661974898,0.008778420114778964,-0.7167458316860031,13.627220022207062,0.7266738534452475,0.034920259351765445,,0,0,5,1,0.0034321835421451145,0,0,1
BAX,2022,2,-0.3761046190014006,-0.5142877013182794,0.04779296201612423,0.0073169364718495425,0.20703734143820185,13.59975340988375,0.6649622175623193,0.06029059595746529,5.970729021053078,0,0,5,1,0.0037732582269318217,0,0,1
BAX,2022,3,-0.5651255600958617,-0.5529872534753048,0.01534892152794233,-0.0035801669447427797,-1.5317769339874747,13.564321121871519,0.6946484906295878,0.010937504017360138,-0.2895324878841522,0,0,5,1,0.0034954776768238664,0,0,1
BAX,2022,4,0.0230214275208892,1.4555785938030488,0.0435347811051984,-0.00507607574220025,-0.4286517366003961,13.56785784598136,0.6844856077783329,0.011242201811357494,0.06295258734605423,0,0,5,1,0.003917483140348645,0,0,1
BAX,2023,1,1.3614034140533378,2.516034279681612,0.03712848403895775,-0.01635261948555241,0.30263251703021954,13.551229858307392,0.6807765998877249,-0.0015812294775560496,-0.7561944292275926,0,0,5,1,0.0048727757122691215,0,0,1
BAX,2023,2,-0.7670713546672882,-1.8125558305883205,0.09003631646402428,0.0037588994242051107,-0.6417302334714554,13.559763749755902,0.6888396137599004,0.0021360208797978142,-0.9031526878061231,0,0,5,1,0.004781848492666759,1,0,1
BAX,2023,3,0.011323901397545688,0.5705455322245537,0.06761284484786545,-0.006380028040917495,-0.08879270205362655,13.508478475769532,0.7071501007305343,0.021050098827393268,-0.12976880973776653,0,0,5,1,0.004777945351312988,1,0,1
BAX,2023,4,0.7355960383886557,1.0643810256693957,0.051561561185351115,-0.010868488835441337,1.6478848165149618,13.497987643501473,0.7007935995516169,0.003268086088448504,-0.2114868224763799,0,0,5,1,0.005662030778829157,1,0,1
BAX,2024,1,-2.7404953519777764,-5.181324889412033,0.011306462390848199,0.0021003111726925696,0.11162431254646066,13.493695182846695,0.7093722536701659,0.012760215829620974,-0.07414769044635527,0,0,5,1,0.0053327932762898085,1,0,1
BAX,2024,2,0.8468581196842665,0.204754545547277,0.023532197353150593,0.0006258655892807599,-0.07388703464131474,13.497444876544716,0.7102593072129354,0.007965044519032264,0.1148898788981615,0,0,5,1,0.005311078078153737,1,0,1
BCM,2021,2,-1.1320131401409537,-1.2904039849601854,0.02457978136846158,-0.0030276528699687386,-1.1989517101002978,17.652059153472308,0.6326376833024582,0.010091669669639099,,1,0,5,1,0.32005744297042354,0,0,1
BCM,2021,3,1.368538659264131,0.741759228557278,0.06835208506578262,-0.010826216439867671,1.2174051608654057,17.696340602240237,0.6591977930203443,0.010723081930715158,,1,0,5,1,0.36863702711750923,0,0,1
BCM,2021,4,-1.479832075043352,-2.948322308606501,0.09009805739609683,0.028654144095766505,1.592103820431463,17.69197517094828,0.6619983521133199,0.0010432235975979932,,1,0,5,1,0.25685782005449076,0,0,1
BCM,2022,1,-1.3487429208245623,-2.412687761447878,0.06609097714695861,0.013949578015647788,-0.08344840322967961,17.698413850137197,0.6547370485350276,0.006825284575264561,,1,0,5,1,0.2286951267747787,0,0,1
BCM,2022,2,-1.1194091472848715,-2.139227040143601,0.0634775842348038,-0.011235078181314254,-0.36150225001135183,17.717562295120064,0.645885508080947,0.007899193746563024,0.024606716433380728,1,0,5,1,0.2836119074583401,0,0,1
BCM,2022,3,-0.058520935179757635,-0.08147365098803715,0.06013087390185571,0.028742441092153705,-0.5173697491177531,17.726203559328994,0.6313754463607759,0.020324694364267322,0.1409111019096128,1,0,5,1,0.20477633028135325,0,0,1
BCM,2022,4,-0.030316080028179218,0.22800852242667435,0.04473907184615344,-0.0096059457421402,-0.604373857313476,17.711973917506114,0.6223364823111577,0.0052644592498283195,1.9734179160749685,1,0,5,1,0.23738041368743615,0,0,1
BCM,2023,1,-0.6507298656733268,-1.635378772214479,0.01499157797894021,0.0022696881768645705,-0.24973405581340202,17.69746726839821,0.6323637892482622,0.00014311901638488085,-0.717553265170285,1,0,5,1,0.22143086090248898,0,0,1
BCM,2023,2,-0.13800703635569977,-0.8364934559574221,0.014616937981365525,-0.003406855036520905,0.4658565956021441,17.698913591311893,0.6303268020989978,0.0015317369154894318,-0.4478564202741829,1,0,5,1,0.2333959979209979,1,1,1
BCM,2023,3,-0.6336638623080676,-0.6815606424763637,0.039412953726557634,-0.009284728780757291,0.6764872054244915,17.700841334401073,0.6343454667438407,-0.0005248850308080584,-0.4338018076973655,1,0,5,1,0.26358834068765363,1,1,1
BCM,2023,4,-0.9913323996325696,-0.8070658033533393,0.0492009989235345,-0.005511266426762695,0.19987515379852283,17.71655746582041,0.6365703657697795,0.004360196339258985,-0.5019333352772719,1,0,5,1,0.29009024000516487,1,1,1
BCM,2024,1,-1.5419903677895817,-2.640560291954461,0.03370352815821474,0.0029191735537305117,0.9012360264024526,17.789201537198412,0.6410524009045729,0.03854316330044255,4.757281906916304,1,0,5,1,0.29860617579426535,1,1,1
BCM,2024,2,1.7167387217740893,2.3404722297750133,0.05659872706588023,0.0002563089803595798,-0.018837271717680792,17.80577252837667,0.6388619434064046,0.0022052726614343572,0.02551253135207192,1,0,5,1,0.31071705679232375,1,1,1
CSC,2021,2,-0.7382114647418598,-1.7441365817583359,0.08515047705831998,0.0417049381647321,0.015330640293862885,14.068385323840635,0.7132414552531177,0.001361319726866301,,0,0,5,0,0.012088816866365482,0,0,1
CSC,2021,3,-1.2021790820222211,-1.6944965510528354,0.08732374318382986,0.014893990493837772,-0.25789581371438075,14.250114962858143,0.7627819064448432,0.0010658198816201757,,0,0,5,0,0.010324431568386522,0,0,1
CSC,2021,4,-1.3097113214310048,-2.7510960126120083,0.12090493508511795,0.05550093547361253,0.3321878108813614,14.509208586779458,0.8128660172574997,0.004060764549115712,,0,0,5,0,0.005364734129957352,0,0,1
CSC,2022,1,-1.6717622477174392,-1.2781995120449923,0.054407854970745684,-0.008320301973128155,-0.8927494960024802,14.578497651170498,0.8021543620656212,0.023309391832410736,,0,0,5,0,0.00682705891060275,0,0,1
CSC,2022,2,0.17707866899909847,0.05781515619138717,0.10222828813323916,-0.04167507666474087,0.1538674932644124,14.679270598612138,0.7937629792138654,0.02364061310370471,2.526632705760834,0,0,5,0,0.014681510025119067,0,0,1
CSC,2022,3,-0.4455057780225698,-0.46427682120041497,0.08532445020568366,0.013657486155491933,0.31884436551984763,14.646466470277005,0.7244312922046551,0.061186376366743615,7.636498516320475,0,0,5,0,0.016430543614625568,0,0,1
CSC,2022,4,-1.9782693663382784,-3.8368761031237884,0.15448786645748763,-0.030051686169693653,0.39908030709976927,14.530099707639536,0.6183945352377913,0.07314179781593523,3.694087704414475,0,0,5,0,0.03440309372959427,0,0,1
CSC,2023,1,-0.1236287278282653,-0.3870404625023627,0.040274768305516684,-0.008135457681981198,-0.6973150764340978,14.690131853007017,0.6674836090253157,0.006778661582357715,-0.47548298121385607,0,0,5,0,0.039509991923216047,0,0,1
CSC,2023,2,-0.4469448125025945,-0.7830454948390757,0.06483671970092142,0.014617356600994356,0.2651665448672489,14.657610791202568,0.6474137054569203,0.008701398737569123,-0.6890283070676141,0,0,5,0,0.03440555912880078,1,0,1
CSC,2023,3,-0.16094215038074489,-0.6803454849383707,0.06948006201458833,0.0012333881848060485,0.38932390581941334,14.61071013839583,0.6460271924192801,0.004611080861192605,-0.8331760051147906,0,0,5,0,0.03338363537266657,1,0,1
CSC,2023,4,0.02595538392981254,0.9780834471093914,0.034358501528661586,-0.006166821278818914,-1.0904089453480008,14.622316280136936,0.6399052455039367,0.01028545059708007,-0.8280204165576038,0,0,5,0,0.03750287007729455,1,0,1
CSC,2024,1,-1.6881367783994898,-2.960933900755662,0.028676132372731842,0.0056166327825251106,0.19796782810696456,14.707165505633295,0.6559260926498527,0.013224623866721439,0.0960913851388674,0,0,5,0,0.0364412534791123,1,0,1
CSC,2024,2,-2.0592986783827034,-2.633191223113612,0.0725029504959397,0.009128279642502112,0.3835799230598784,14.69976806072622,0.6522785330323788,0.001590543473547044,-0.2460693759164321,0,0,5,0,0.03343275699116028,1,0,1
D11,2021,2,-0.8090833996141484,-1.0049971980762002,0.030476280452024662,-0.003678263195093132,-0.7781740884868373,13.349082927207618,0.7933033394022684,0.0011271638516799046,,0,0,7,1,0.006377629326459535,0,0,1
D11,2021,3,-0.5807733743178748,-0.882555220780586,0.035368130561717614,0.0026553991647559724,-0.583663544688811,13.011851840206665,0.6456519845338372,0.07923169535858758,,0,0,7,1,0.00759519306729227,0,0,1
D11,2021,4,-1.0401930181782262,-2.5063690333191593,0.1212970866075096,0.026351027835893975,3.4075172881063267,12.900489020322263,0.5829660904803162,0.022748666065761647,,0,0,7,1,0.006055382138933905,0,0,1
D11,2022,1,0.500533597839918,1.1654056517494074,0.05621402086309317,-0.008966562199464234,-0.9093498086293614,12.809626026606901,0.5451985125232418,0.000366400524991797,,0,0,7,1,0.006840761030500444,0,0,1
D11,2022,2,1.0787154851185168,2.3724208056559473,0.0646390693381416,-0.03350402980770098,-1.0975891249053156,12.91635959740469,0.5903335840005505,0.0014499378247000594,1.7044134727061557,0,0,7,1,0.010982501679996837,0,0,1
D11,2022,3,1.2715904019511313,1.9539528945859215,0.041402141541215486,-0.01549627504589844,-1.1963295998870809,12.834297231205667,0.5515332595270172,0.008552640354270318,-0.7782617657162487,0,0,7,1,0.01394687064445477,0,0,0
D11,2022,4,-0.6483699480158129,-0.7389394573983595,0.08381656415706253,-0.012412390433468236,-0.37639400840753545,12.828078219152307,0.5211405225336951,0.027635284043475577,-0.36542307427073994,0,0,7,1,0.018163398293522308,0,0,0
D11,2023,1,-1.6575635213172875,-2.8628854347730046,0.03747995362830778,0.007338807783944767,-0.1322737465432482,12.751673539168914,0.4687188521360191,0.02237430750330312,1.1019961571306576,0,0,7,1,0.017113577181897092,0,0,0
D11,2023,2,-2.6223871583869727,-4.161423415183133,0.04447920464739899,0.01867650462475108,0.7979329685444903,12.739916309841371,0.45095780048901474,0.01184131060646039,0.004401975520721494,0,0,7,1,0.013890566009746256,1,0,0
D11,2023,3,1.2496738443737907,1.9548782147888912,0.03625454467536887,-0.004630188604322738,-0.07086138465040293,12.727253468674059,0.4398222100818879,0.01076300021971366,-0.761025386792258,0,0,7,1,0.014986456752956876,1,0,0
D11,2023,4,1.0215939962834595,2.115380788832125,0.023272959370294086,-0.00656336564935431,-0.6107695782596902,12.714031163072379,0.43170426442183296,0.0008394057368417885,-0.7278852423386221,0,0,7,1,0.01639960409449639,1,0,0
D11,2024,1,-1.6121593224419997,-2.8444184384605156,0.03086525246132079,0.001021363253833345,0.13404709804468418,12.771423385716453,0.46162346738179383,0.002397645534811313,-0.8999568341670264,0,0,7,1,0.01632750644002378,1,0,0
D11,2024,2,0.3474137602498023,0.2221644685448508,0.0369769210657925,-0.008743856616981405,-0.02668335914151676,12.753147263571275,0.4596759027534668,0.002175692995830886,0.6753607696419027,0,0,7,1,0.018188334518255925,1,0,0
D2D,2021,2,-0.7226356576097209,-1.4048623508582987,0.04809909222560372,0.0015232566381466921,-0.27900924446641184,14.497060246846182,0.48581999030824435,0.023828769541584006,,0,0,6,1,0.020447428238086617,0,0,0
D2D,2021,3,-0.6680440985915174,-0.9390062688464005,0.03592897193600192,0.0016852484023164049,-0.012792245663106883,14.466077428239092,0.46914943238795676,0.032066767329672036,,0,0,6,1,0.020176552243837628,0,0,0
D2D,2021,4,-0.4274963298978125,-0.8757729900517709,0.0546865500269377,0.008557265208292308,0.4679273240858315,14.464195271350636,0.44707745127865756,0.04479770750153422,,0,0,6,1,0.01897313004484305,0,0,0
D2D,2022,1,-0.6163364193504871,-1.0023321407086367,0.039212274781181784,0.002764759953463249,-0.47948001234607496,14.395496319227478,0.3857852018911407,0.027126357493678654,,0,0,6,1,0.01919469475599727,0,0,0
D2D,2022,2,0.6908483155842207,1.482618623364431,0.06380645276929198,-0.02607129048744132,-0.8203131075261698,14.3943624261838,0.3816505492189409,0.0034372428514093142,-0.7531495614534685,0,0,6,1,0.027944269936163744,0,0,0
D2D,2022,3,0.08490118767945914,0.1971000891563507,0.03557616154869105,-0.02060722558741101,0.30662565962865074,14.32985757434322,0.40331291534756913,0.0004585825792430099,-0.8428054423015255,0,0,6,1,0.034129680927464864,0,0,0
D2D,2022,4,0.338687064672042,0.03242706816898303,0.12757250402097345,-0.03334000129521681,-0.9895652881798771,14.32228840050617,0.40095533976371334,-0.0021753890066647267,-0.8893478942560704,0,0,6,1,0.059079912067019194,0,0,0
D2D,2023,1,-0.06771461035164913,-0.09614123411727904,0.027187096392263136,0.004944684077373218,-0.2451627589710874,14.330359676608088,0.39874027793962535,0.011775532827173663,-0.27026817005602743,0,0,6,1,0.05631269938993676,0,0,0
D2D,2023,2,0.5718334108158498,2.089150515738799,0.014539731736319743,0.017700577412595845,0.3228489393986891,14.320863232427923,0.39015087758036016,0.0036408740752270343,0.21240367311153155,0,0,6,1,0.045093768122407105,1,0,0
D2D,2023,3,-0.8014042527345402,-1.3578949792871364,0.04436042148641814,-0.00047484393808401473,0.17577649997730838,14.31809511724868,0.442783881542928,0.0005946810228997566,0.0023314099201492103,0,0,6,1,0.04182503859776587,1,0,0
D2D,2023,4,0.00980110447661644,0.42383467256483554,0.014474656766155072,-0.005759338592039997,-0.7258431759485777,14.251661987764763,0.4077887585647768,-0.003279797147811335,1.0207614588467224,0,0,6,1,0.04489526050090673,1,0,0
D2D,2024,1,-1.353156926711495,-3.3823399785458834,0.060319782623159235,0.04552789782755851,1.175876866003259,14.259448663858807,0.39936670573435384,0.015064474513947292,0.26257893447772795,0,0,6,1,0.026222853942024928,1,0,0
D2D,2024,2,-1.2419377032664014,-2.4935388603065314,0.027001020449616858,0.0078293550713535,-0.6264815972656841,14.261053703925546,0.3994839038593206,0.0006238243249215256,-0.01948694526908731,0,0,6,1,0.023828606282403172,1,0,0
DIG,2023,1,0.9800635781040552,1.7437588802335333,0.0644320784787774,-0.0024183342835354224,-0.5944848077092573,16.506303844691768,0.47449212072738345,0.00018442192915783275,-0.5724025288510662,1,0,5,0,0.5739077037037037,0,0,0
DIG,2023,2,-1.302949060914419,-1.755541434643834,0.08633108300412061,0.037908218155696546,0.8865302905387615,16.44210888120107,0.431035344412658,0.00553836050729551,-0.6207803569570395,1,0,5,0,0.3737234679334917,1,1,0
DIG,2023,3,0.04521442712613224,0.05482107203180596,0.05373692918844622,0.014945601444653699,0.06342695890365846,16.457938700002547,0.43938081919120225,0.0006679589699635588,-0.7176505758154054,1,0,5,0,0.3137517529880478,1,1,0
DIG,2023,4,1.0755585076521128,2.610621055930666,0.07165521907795218,0.007376878634561755,-0.2194545515945734,16.46472908728741,0.4427885464881838,0.0008556187694800693,-0.4447647378237363,1,0,5,0,0.29460306542056075,1,1,0
DIG,2024,1,-0.6579803662414828,-1.3123364205218997,0.04790124070602627,0.015393635157888745,0.014377509802557142,16.642133823308825,0.5290524181896902,0.004003177104008352,0.10994389338463861,1,0,5,0,0.24700375776397515,1,1,0
DIG,2024,2,1.8342211137884283,2.98369191076038,0.061552763246490255,-0.012826569721826856,-0.18014705824379007,16.692776024643614,0.5625079331574319,-0.00682430255057168,-0.9975100740371863,1,0,5,0,0.2927427495291902,1,1,1
DTA,2021,2,-1.7103522040587202,-3.981971697143055,0.08018109252315968,-0.008464127154606316,-0.2893726373266361,13.303036910285902,0.6902460889699855,0.00262766460048313,,0,0,5,0,0.018610431293881645,0,0,1
DTA,2021,3,-0.856087295468211,-1.7726227825209986,0.09536772567245017,0.052760354726653684,0.29872095789481,13.375603062299893,0.7074530930996203,0.004476047787981587,,0,0,5,0,0.010157897574123989,0,0,1
DTA,2021,4,-1.2754952788233735,-3.3160648458764217,0.08397562843521342,0.01898968758513334,0.3019644983501344,13.410450867663203,0.7176640637182579,-0.0001934218575695419,,0,0,5,0,0.00813390928725702,0,0,1
DTA,2022,1,-1.4300087932212013,-1.7699816099751455,0.05289615235485626,-0.003944340022041692,-0.951421406073754,13.41373513458991,0.7097081284653206,0.008881682184328905,,0,0,5,0,0.008930666666666667,0,0,1
DTA,2022,2,-0.21866943049206647,-0.5198253652675507,0.08445627065309885,-0.06621601749656075,-0.4737805799230692,13.46645366570123,0.7205466206943484,0.004498463178668239,7.808007626310772,0,0,5,0,0.023189764705882354,0,0,1
DTA,2022,3,-2.111427377806609,-4.435083404735384,0.07040306292582035,0.012102446526570634,-0.5957527469235249,13.484146850559668,0.7216129971320843,0.004181390444645327,0.029675870348139257,0,0,5,0,0.02045711361310133,0,0,1
DTA,2022,4,-1.191253299067445,-1.5333987453598827,0.09194368248017601,-0.04663560553412841,-0.3074292808849801,13.479874171922617,0.71957749670575,0.0004951866182111174,1.0411743385284524,0,0,5,0,0.04025481927710843,0,0,1
DTA,2023,1,0.00032170959401460524,0.46085633010152827,0.04990331987226036,0.004030787526899713,-0.8599086315653199,13.527222968890968,0.7297840690018611,0.0027616754164192943,-0.5128086173652087,0,0,5,0,0.03917582205029013,0,0,1
DTA,2023,2,0.043500048011449466,-0.3579089436134514,0.06456031185586966,0.025470957656643797,1.207255753105894,13.507740057379145,0.7248487585755622,0.0006856368600552591,-0.4551279276159141,0,0,5,0,0.028894142857142858,1,0,1
DTA,2023,3,-0.5743633859489853,-0.9975707276173248,0.04764835658690024,0.010370726211800428,0.3317860250254743,13.50033943319339,0.7216879573172821,0.00139242362570118,-0.04453667863638484,0,0,5,0,0.025705569620253166,1,0,1
DTA,2023,4,-0.2770639619902434,-1.3518488837655493,0.04825330349783322,-0.027744051223953695,-0.265085182398888,13.497509474385383,0.720577624274843,0.00032160483561732324,-0.06918104979046807,0,0,5,0,0.03764962962962963,1,0,1
DTA,2024,1,-0.2733973812431699,-0.08804874063497499,0.032292070062668245,-0.007432103349603587,0.21087752648315394,13.47356094788394,0.7128647504233632,0.00094174550911269,-0.16470763279273917,0,0,5,0,0.04188418891170431,1,0,1
DTA,2024,2,-0.04703468768617832,0.2846976480658782,0.04892751671649089,-0.008412512407337357,-0.002783501212649142,13.439183775360185,0.7042339705438848,0.00017628795836690332,0.34045765135865247,0,0,5,0,0.04721093023255814,1,0,1
